"filename", "language", "XML", "C#", "JSON", "JSON with Comments", "UnityShader", "Python", "Markdown", "Database", "Ini", "Properties", "reStructuredText", "C", "Objective-C++", "Shell Script", "comment", "blank", "total"
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.4.3.0\ref\netstandard1.0\de\System.Runtime.xml", "XML", 15647, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15647
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.4.3.0\ref\netstandard1.0\es\System.Runtime.xml", "XML", 15620, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15620
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.4.3.0\ref\netstandard1.0\fr\System.Runtime.xml", "XML", 15856, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15856
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.4.3.0\ref\netstandard1.0\it\System.Runtime.xml", "XML", 15649, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15649
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.4.3.0\ref\netstandard1.0\ja\System.Runtime.xml", "XML", 16970, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16970
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.4.3.0\ref\netstandard1.0\ko\System.Runtime.xml", "XML", 16922, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16922
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.4.3.0\ref\netstandard1.0\ru\System.Runtime.xml", "XML", 15262, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15262
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.4.3.0\ref\netstandard1.0\zh-hans\System.Runtime.xml", "XML", 15922, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15922
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.4.3.0\ref\netstandard1.0\zh-hant\System.Runtime.xml", "XML", 15977, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15977
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.4.3.0\ref\netstandard1.2\System.Runtime.xml", "XML", 15642, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15642
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.4.3.0\ref\netstandard1.2\de\System.Runtime.xml", "XML", 15647, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15647
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.4.3.0\ref\netstandard1.2\es\System.Runtime.xml", "XML", 15620, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15620
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.4.3.0\ref\netstandard1.2\fr\System.Runtime.xml", "XML", 15856, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15856
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.4.3.0\ref\netstandard1.2\it\System.Runtime.xml", "XML", 15649, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15649
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.4.3.0\ref\netstandard1.2\ja\System.Runtime.xml", "XML", 16970, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16970
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.4.3.0\ref\netstandard1.2\ko\System.Runtime.xml", "XML", 16922, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16922
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.4.3.0\ref\netstandard1.2\ru\System.Runtime.xml", "XML", 15262, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15262
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.4.3.0\ref\netstandard1.2\zh-hans\System.Runtime.xml", "XML", 15922, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15922
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.4.3.0\ref\netstandard1.2\zh-hant\System.Runtime.xml", "XML", 15977, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15977
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.4.3.0\ref\netstandard1.3\System.Runtime.xml", "XML", 15642, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15642
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.4.3.0\ref\netstandard1.3\de\System.Runtime.xml", "XML", 15647, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15647
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.4.3.0\ref\netstandard1.3\es\System.Runtime.xml", "XML", 15620, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15620
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.4.3.0\ref\netstandard1.3\fr\System.Runtime.xml", "XML", 15856, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15856
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.4.3.0\ref\netstandard1.3\it\System.Runtime.xml", "XML", 15649, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15649
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.4.3.0\ref\netstandard1.3\ja\System.Runtime.xml", "XML", 16970, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16970
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.4.3.0\ref\netstandard1.3\ko\System.Runtime.xml", "XML", 16922, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16922
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.4.3.0\ref\netstandard1.3\ru\System.Runtime.xml", "XML", 15262, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15262
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.4.3.0\ref\netstandard1.3\zh-hans\System.Runtime.xml", "XML", 15922, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15922
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.4.3.0\ref\netstandard1.3\zh-hant\System.Runtime.xml", "XML", 15977, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15977
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.4.3.0\ref\netstandard1.5\System.Runtime.xml", "XML", 15642, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15642
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.4.3.0\ref\netstandard1.5\de\System.Runtime.xml", "XML", 15647, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15647
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.4.3.0\ref\netstandard1.5\es\System.Runtime.xml", "XML", 15620, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15620
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.4.3.0\ref\netstandard1.5\fr\System.Runtime.xml", "XML", 15856, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15856
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.4.3.0\ref\netstandard1.5\it\System.Runtime.xml", "XML", 15649, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15649
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.4.3.0\ref\netstandard1.5\ja\System.Runtime.xml", "XML", 16970, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16970
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.4.3.0\ref\netstandard1.5\ko\System.Runtime.xml", "XML", 16922, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16922
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.4.3.0\ref\netstandard1.5\ru\System.Runtime.xml", "XML", 15262, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15262
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.4.3.0\ref\netstandard1.5\zh-hans\System.Runtime.xml", "XML", 15922, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15922
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.4.3.0\ref\netstandard1.5\zh-hant\System.Runtime.xml", "XML", 15977, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15977
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.Extensions.4.3.0\ref\netcore50\System.Runtime.Extensions.xml", "XML", 3674, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3674
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.Extensions.4.3.0\ref\netcore50\de\System.Runtime.Extensions.xml", "XML", 3674, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3674
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.Extensions.4.3.0\ref\netcore50\es\System.Runtime.Extensions.xml", "XML", 3637, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3637
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.Extensions.4.3.0\ref\netcore50\fr\System.Runtime.Extensions.xml", "XML", 3678, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3678
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.Extensions.4.3.0\ref\netcore50\it\System.Runtime.Extensions.xml", "XML", 3673, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3673
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.Extensions.4.3.0\ref\netcore50\ja\System.Runtime.Extensions.xml", "XML", 4016, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4016
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.Extensions.4.3.0\ref\netcore50\ko\System.Runtime.Extensions.xml", "XML", 4026, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4026
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.Extensions.4.3.0\ref\netcore50\ru\System.Runtime.Extensions.xml", "XML", 3436, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3436
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.Extensions.4.3.0\ref\netcore50\zh-hans\System.Runtime.Extensions.xml", "XML", 3780, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3780
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.Extensions.4.3.0\ref\netcore50\zh-hant\System.Runtime.Extensions.xml", "XML", 3735, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3735
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.Extensions.4.3.0\ref\netstandard1.0\System.Runtime.Extensions.xml", "XML", 3674, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3674
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.Extensions.4.3.0\ref\netstandard1.0\de\System.Runtime.Extensions.xml", "XML", 3674, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3674
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.Extensions.4.3.0\ref\netstandard1.0\es\System.Runtime.Extensions.xml", "XML", 3637, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3637
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.Extensions.4.3.0\ref\netstandard1.0\fr\System.Runtime.Extensions.xml", "XML", 3678, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3678
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.Extensions.4.3.0\ref\netstandard1.0\it\System.Runtime.Extensions.xml", "XML", 3673, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3673
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.Extensions.4.3.0\ref\netstandard1.0\ja\System.Runtime.Extensions.xml", "XML", 4016, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4016
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.Extensions.4.3.0\ref\netstandard1.0\ko\System.Runtime.Extensions.xml", "XML", 4026, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4026
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.Extensions.4.3.0\ref\netstandard1.0\ru\System.Runtime.Extensions.xml", "XML", 3436, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3436
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.Extensions.4.3.0\ref\netstandard1.0\zh-hans\System.Runtime.Extensions.xml", "XML", 3780, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3780
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.Extensions.4.3.0\ref\netstandard1.0\zh-hant\System.Runtime.Extensions.xml", "XML", 3735, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3735
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.Extensions.4.3.0\ref\netstandard1.3\System.Runtime.Extensions.xml", "XML", 3674, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3674
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.Extensions.4.3.0\ref\netstandard1.3\de\System.Runtime.Extensions.xml", "XML", 3674, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3674
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.Extensions.4.3.0\ref\netstandard1.3\es\System.Runtime.Extensions.xml", "XML", 3637, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3637
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.Extensions.4.3.0\ref\netstandard1.3\fr\System.Runtime.Extensions.xml", "XML", 3678, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3678
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.Extensions.4.3.0\ref\netstandard1.3\it\System.Runtime.Extensions.xml", "XML", 3673, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3673
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.Extensions.4.3.0\ref\netstandard1.3\ja\System.Runtime.Extensions.xml", "XML", 4016, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4016
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.Extensions.4.3.0\ref\netstandard1.3\ko\System.Runtime.Extensions.xml", "XML", 4026, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4026
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.Extensions.4.3.0\ref\netstandard1.3\ru\System.Runtime.Extensions.xml", "XML", 3436, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3436
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.Extensions.4.3.0\ref\netstandard1.3\zh-hans\System.Runtime.Extensions.xml", "XML", 3780, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3780
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.Extensions.4.3.0\ref\netstandard1.3\zh-hant\System.Runtime.Extensions.xml", "XML", 3735, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3735
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.Extensions.4.3.0\ref\netstandard1.5\System.Runtime.Extensions.xml", "XML", 3674, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3674
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.Extensions.4.3.0\ref\netstandard1.5\de\System.Runtime.Extensions.xml", "XML", 3674, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3674
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.Extensions.4.3.0\ref\netstandard1.5\es\System.Runtime.Extensions.xml", "XML", 3637, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3637
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.Extensions.4.3.0\ref\netstandard1.5\fr\System.Runtime.Extensions.xml", "XML", 3678, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3678
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.Extensions.4.3.0\ref\netstandard1.5\it\System.Runtime.Extensions.xml", "XML", 3673, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3673
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.Extensions.4.3.0\ref\netstandard1.5\ja\System.Runtime.Extensions.xml", "XML", 4016, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4016
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.Extensions.4.3.0\ref\netstandard1.5\ko\System.Runtime.Extensions.xml", "XML", 4026, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4026
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.Extensions.4.3.0\ref\netstandard1.5\ru\System.Runtime.Extensions.xml", "XML", 3436, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3436
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.Extensions.4.3.0\ref\netstandard1.5\zh-hans\System.Runtime.Extensions.xml", "XML", 3780, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3780
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.Extensions.4.3.0\ref\netstandard1.5\zh-hant\System.Runtime.Extensions.xml", "XML", 3735, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3735
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.Handles.4.3.0\ref\netstandard1.3\System.Runtime.Handles.xml", "XML", 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 168
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.Handles.4.3.0\ref\netstandard1.3\de\System.Runtime.Handles.xml", "XML", 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 168
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.Handles.4.3.0\ref\netstandard1.3\es\System.Runtime.Handles.xml", "XML", 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 168
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.Handles.4.3.0\ref\netstandard1.3\fr\System.Runtime.Handles.xml", "XML", 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 168
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.Handles.4.3.0\ref\netstandard1.3\it\System.Runtime.Handles.xml", "XML", 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 168
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.Handles.4.3.0\ref\netstandard1.3\ja\System.Runtime.Handles.xml", "XML", 174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 174
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.Handles.4.3.0\ref\netstandard1.3\ko\System.Runtime.Handles.xml", "XML", 174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 174
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.Handles.4.3.0\ref\netstandard1.3\ru\System.Runtime.Handles.xml", "XML", 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 168
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.Handles.4.3.0\ref\netstandard1.3\zh-hans\System.Runtime.Handles.xml", "XML", 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 169
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.Handles.4.3.0\ref\netstandard1.3\zh-hant\System.Runtime.Handles.xml", "XML", 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 169
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.InteropServices.4.3.0\ref\netcore50\System.Runtime.InteropServices.xml", "XML", 4204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4204
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.InteropServices.4.3.0\ref\netcore50\de\System.Runtime.InteropServices.xml", "XML", 4204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4204
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.InteropServices.4.3.0\ref\netcore50\es\System.Runtime.InteropServices.xml", "XML", 4223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4223
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.InteropServices.4.3.0\ref\netcore50\fr\System.Runtime.InteropServices.xml", "XML", 4219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4219
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.InteropServices.4.3.0\ref\netcore50\it\System.Runtime.InteropServices.xml", "XML", 4207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4207
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.InteropServices.4.3.0\ref\netcore50\ja\System.Runtime.InteropServices.xml", "XML", 4408, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4408
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.InteropServices.4.3.0\ref\netcore50\ko\System.Runtime.InteropServices.xml", "XML", 4399, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4399
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.InteropServices.4.3.0\ref\netcore50\ru\System.Runtime.InteropServices.xml", "XML", 4157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4157
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.InteropServices.4.3.0\ref\netcore50\zh-hans\System.Runtime.InteropServices.xml", "XML", 4276, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4276
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.InteropServices.4.3.0\ref\netcore50\zh-hant\System.Runtime.InteropServices.xml", "XML", 4284, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4284
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.InteropServices.4.3.0\ref\netstandard1.1\System.Runtime.InteropServices.xml", "XML", 4204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4204
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.InteropServices.4.3.0\ref\netstandard1.1\de\System.Runtime.InteropServices.xml", "XML", 4204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4204
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.InteropServices.4.3.0\ref\netstandard1.1\es\System.Runtime.InteropServices.xml", "XML", 4223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4223
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.InteropServices.4.3.0\ref\netstandard1.1\fr\System.Runtime.InteropServices.xml", "XML", 4219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4219
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.InteropServices.4.3.0\ref\netstandard1.1\it\System.Runtime.InteropServices.xml", "XML", 4207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4207
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.InteropServices.4.3.0\ref\netstandard1.1\ja\System.Runtime.InteropServices.xml", "XML", 4408, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4408
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.InteropServices.4.3.0\ref\netstandard1.1\ko\System.Runtime.InteropServices.xml", "XML", 4399, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4399
"c:\Users\Torte\Documents\Unity\LogRogue\Packages\System.Runtime.InteropServices.4.3.0\ref\netstandard1.1\ru\System.Runtime.InteropServices.xml", "XML", 4157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4157
